module,doctype,fieldname,label,fieldtype,pg_type,options,reqd,unique,index,read_only,default,fetch_from
Accounts,Bank Statement Import Log,end_date,End Date,Date,date,,0,0,0,1,,
Accounts,Bank Statement Import Log,file,File,Attach,text,,1,0,0,0,,
Accounts,Bank Statement Import Log,detected_date_format,Detected Date Format,Data,varchar(140),,0,0,0,1,,
Accounts,Bank Statement Import Log,detected_amount_format,Detected Amount Format,Select,varchar(140),"Separate columns for withdrawal and deposit|Amount column has ""CR""/""DR"" values|Amount column has positive/negative values|Transaction type column has ""CR""/""DR"" values|Transaction type column has ""Deposit""/""Withdrawal"" values|Transaction type column has ""C""/""D"" values",0,0,0,1,,
Accounts,Bank Statement Import Log,detected_header_index,Detected Header Index,Int,integer,,0,0,0,1,,
Accounts,Bank Statement Import Log,detected_transaction_starting_index,Detected Transaction Starting Index,Int,integer,,0,0,0,1,,
Accounts,Bank Statement Import Log,detected_transaction_ending_index,Detected Transaction Ending Index,Int,integer,,0,0,0,1,,
Accounts,Bank Statement Import Log,pdf_tables,PDF Tables,JSON,jsonb,,0,0,0,1,,
Accounts,Bank Statement Import Log,status,Status,Select,varchar(140),Not Started|Completed,0,0,0,1,Not Started,
Accounts,Bank Statement Import Log,currency,Currency,Link,varchar(140),Currency,0,0,0,1,,
Accounts,Bank Statement Import Log,total_debits,Total Debits,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Bank Statement Import Log,total_credits,Total Credits,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Bank Statement Import Log,total_debit_transactions,Total Debit Transactions,Int,integer,,0,0,0,1,,
Accounts,Bank Statement Import Log,total_credit_transactions,Total Credit Transactions,Int,integer,,0,0,0,1,,
Accounts,Bank Statement Import Log Column Map,header_text,Header Text,Data,varchar(140),,1,0,0,0,,
Accounts,Bank Statement Import Log Column Map,maps_to,Maps To,Select,varchar(140),Do not import|Date|Withdrawal|Deposit|Amount|Description|Reference|Transaction Type|Debit/Credit|Balance|Included Fee|Excluded Fee|Party Name/Account Holder|Party Account No.|Party IBAN,1,0,0,0,,
Accounts,Bank Statement Import Log Column Map,index,Index,Int,integer,,1,0,0,0,,
Accounts,Bank Statement Import Log Column Map,variable,Variable,Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction,naming_series,Series,Select,varchar(140),ACC-BTN-.YYYY.-,1,0,0,0,ACC-BTN-.YYYY.-,
Accounts,Bank Transaction,date,Date,Date,date,,0,0,0,0,,
Accounts,Bank Transaction,status,Status,Select,varchar(140),Pending|Settled|Unreconciled|Reconciled|Cancelled,0,0,0,0,Pending,
Accounts,Bank Transaction,bank_account,Bank Account,Link,varchar(140),Bank Account,0,0,0,0,,
Accounts,Bank Transaction,company,Company,Link,varchar(140),Company,0,0,0,1,,bank_account.company
Accounts,Bank Transaction,currency,Currency,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Bank Transaction,description,Description,Small Text,text,,0,0,0,0,,
Accounts,Bank Transaction,reference_number,Reference Number,Small Text,text,,0,0,0,0,,
Accounts,Bank Transaction,transaction_id,Transaction ID,Data,varchar(140),,0,0,0,1,,
Accounts,Bank Transaction,allocated_amount,Allocated Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Bank Transaction,amended_from,Amended From,Link,varchar(140),Bank Transaction,0,0,0,1,,
Accounts,Bank Transaction,unallocated_amount,Unallocated Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Bank Transaction,party_type,Party Type,Link,varchar(140),DocType,0,0,0,0,,
Accounts,Bank Transaction,party,Party,Dynamic Link,varchar(140),party_type,0,0,0,0,,
Accounts,Bank Transaction,deposit,Deposit,Currency,"numeric(21,9)",currency,0,0,0,0,,
Accounts,Bank Transaction,withdrawal,Withdrawal,Currency,"numeric(21,9)",currency,0,0,0,0,,
Accounts,Bank Transaction,transaction_type,Transaction Type,Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction,bank_party_name,Party Name/Account Holder (Bank Statement),Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction,bank_party_iban,Party IBAN (Bank Statement),Data,varchar(140),IBAN,0,0,0,0,,
Accounts,Bank Transaction,bank_party_account_number,Party Account No. (Bank Statement),Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction,included_fee,Included Fee,Currency,"numeric(21,9)",currency,0,0,0,0,,
Accounts,Bank Transaction,excluded_fee,Excluded Fee,Currency,"numeric(21,9)",currency,0,0,0,0,,
Accounts,Bank Transaction,is_rule_evaluated,Is Rule Evaluated,Check,smallint,,0,0,0,1,0,
Accounts,Bank Transaction,matched_transaction_rule,Matched Transaction Rule,Link,varchar(140),Bank Transaction Rule,0,0,0,1,,
Accounts,Bank Transaction Mapping,bank_transaction_field,Field in Bank Transaction,Select,varchar(140),,1,0,0,0,,
Accounts,Bank Transaction Mapping,file_field,Column in Bank File,Data,varchar(140),,1,0,0,0,,
Accounts,Bank Transaction Payments,payment_document,Payment Document,Link,varchar(140),DocType,1,0,0,0,,
Accounts,Bank Transaction Payments,payment_entry,Payment Entry,Dynamic Link,varchar(140),payment_document,1,0,0,0,,
Accounts,Bank Transaction Payments,allocated_amount,Allocated Amount,Currency,"numeric(21,9)",,1,0,0,0,,
Accounts,Bank Transaction Payments,clearance_date,Clearance Date,Date,date,,0,0,0,1,,
Accounts,Bank Transaction Payments,reconciliation_type,Reconciliation Type,Select,varchar(140),Matched|Voucher Created,0,0,0,1,Matched,
Accounts,Bank Transaction Rule,rule_name,Rule Name,Data,varchar(140),,1,1,0,0,,
Accounts,Bank Transaction Rule,transaction_type,Transaction Type,Select,varchar(140),Any|Withdrawal|Deposit,1,0,0,0,Any,
Accounts,Bank Transaction Rule,min_amount,Min Amount,Currency,"numeric(21,9)",,0,0,0,0,,
Accounts,Bank Transaction Rule,max_amount,Max Amount,Currency,"numeric(21,9)",,0,0,0,0,,
Accounts,Bank Transaction Rule,rule_description,Rule Description,Small Text,text,,0,0,0,0,,
Accounts,Bank Transaction Rule,classify_as,Classify As,Select,varchar(140),Bank Entry|Payment Entry|Transfer,1,0,0,0,,
Accounts,Bank Transaction Rule,account,Account,Link,varchar(140),Account,0,0,0,0,,
Accounts,Bank Transaction Rule,party_type,Party Type,Link,varchar(140),DocType,0,0,0,0,,
Accounts,Bank Transaction Rule,party,Party,Dynamic Link,varchar(140),party_type,0,0,0,0,,
Accounts,Bank Transaction Rule,priority,Priority,Int,integer,,1,0,0,0,,
Accounts,Bank Transaction Rule,company,Company,Link,varchar(140),Company,1,0,0,0,,
Accounts,Bank Transaction Rule,bank_entry_type,Bank Entry Type,Select,varchar(140),Single Account|Multiple Accounts,0,0,0,0,,
Accounts,Bank Transaction Rule Accounts,account,Account,Link,varchar(140),Account,1,0,0,0,,
Accounts,Bank Transaction Rule Accounts,party_type,Party Type,Link,varchar(140),Party Type,0,0,0,0,,
Accounts,Bank Transaction Rule Accounts,party,Party,Dynamic Link,varchar(140),party_type,0,0,0,0,,
Accounts,Bank Transaction Rule Accounts,debit,Debit,Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction Rule Accounts,credit,Credit,Data,varchar(140),,0,0,0,0,,
Accounts,Bank Transaction Rule Accounts,user_remark,User Remark,Small Text,text,,0,0,0,0,,
Accounts,Bank Transaction Rule Description Conditions,check,Check,Select,varchar(140),Contains|Starts With|Ends With|Regex,1,0,0,0,,
Accounts,Bank Transaction Rule Description Conditions,value,Value,Small Text,text,,1,0,0,0,,
Accounts,Bisect Accounting Statements,from_date,From Date,Datetime,timestamp,,0,0,0,0,,
Accounts,Bisect Accounting Statements,to_date,To Date,Datetime,timestamp,,0,0,0,0,,
Accounts,Bisect Accounting Statements,algorithm,Algorithm,Select,varchar(140),BFS|DFS,0,0,0,0,BFS,
Accounts,Bisect Accounting Statements,current_node,Current Node,Link,varchar(140),Bisect Nodes,0,0,0,0,,
Accounts,Bisect Accounting Statements,current_from_date,,Datetime,timestamp,,0,0,0,1,,
Accounts,Bisect Accounting Statements,current_to_date,,Datetime,timestamp,,0,0,0,1,,
Accounts,Bisect Accounting Statements,p_l_summary,,Float,"numeric(21,9)",,0,0,0,1,,
Accounts,Bisect Accounting Statements,b_s_summary,,Float,"numeric(21,9)",,0,0,0,1,,
Accounts,Bisect Accounting Statements,difference,,Float,"numeric(21,9)",,0,0,0,1,,
Accounts,Bisect Accounting Statements,company,Company,Link,varchar(140),Company,0,0,0,0,,
Accounts,Bisect Nodes,root,Root,Link,varchar(140),Bisect Nodes,0,0,0,0,,
Accounts,Bisect Nodes,left_child,Left Child,Link,varchar(140),Bisect Nodes,0,0,0,0,,
Accounts,Bisect Nodes,right_child,Right Child,Link,varchar(140),Bisect Nodes,0,0,0,0,,
Accounts,Bisect Nodes,period_from_date,Period_from_date,Datetime,timestamp,,0,0,0,0,,
Accounts,Bisect Nodes,period_to_date,Period To Date,Datetime,timestamp,,0,0,0,0,,
Accounts,Bisect Nodes,difference,Difference,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Bisect Nodes,balance_sheet_summary,Balance Sheet Summary,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Bisect Nodes,profit_loss_summary,Profit and Loss Summary,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Bisect Nodes,generated,Generated,Check,smallint,,0,0,0,0,0,
Accounts,Budget,budget_against,Budget Against,Select,varchar(140),Cost Center|Project,1,0,0,0,Cost Center,
Accounts,Budget,company,Company,Link,varchar(140),Company,1,0,0,0,,
Accounts,Budget,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Accounts,Budget,project,Project,Link,varchar(140),Project,0,0,0,0,,
Accounts,Budget,amended_from,Amended From,Link,varchar(140),Budget,0,0,0,1,,
Accounts,Budget,applicable_on_material_request,Applicable on Material Request,Check,smallint,,0,0,0,0,0,
Accounts,Budget,action_if_annual_budget_exceeded_on_mr,Action if Annual Budget Exceeded on MR,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Stop,
Accounts,Budget,action_if_accumulated_monthly_budget_exceeded_on_mr,Action if Accumulated Monthly Budget Exceeded on MR,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Warn,
Accounts,Budget,applicable_on_purchase_order,Applicable on Purchase Order,Check,smallint,,0,0,0,0,0,
Accounts,Budget,action_if_annual_budget_exceeded_on_po,Action if Annual Budget Exceeded on PO,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Stop,
Accounts,Budget,action_if_accumulated_monthly_budget_exceeded_on_po,Action if Accumulated Monthly Budget Exceeded on PO,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Warn,
Accounts,Budget,applicable_on_booking_actual_expenses,Applicable on booking actual expenses,Check,smallint,,0,0,0,0,0,
Accounts,Budget,action_if_annual_budget_exceeded,Action if Annual Budget Exceeded on Actual,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Stop,
Accounts,Budget,action_if_accumulated_monthly_budget_exceeded,Action if Accumulated Monthly Budget Exceeded on Actual,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,Warn,
Accounts,Budget,naming_series,Series,Select,varchar(140),BUDGET-.########,1,0,0,0,BUDGET-.########,
Accounts,Budget,applicable_on_cumulative_expense,Applicable on Cumulative Expense,Check,smallint,,0,0,0,0,0,
Accounts,Budget,action_if_annual_exceeded_on_cumulative_expense,Action if Anual Budget Exceeded on Cumulative Expense,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,,
Accounts,Budget,action_if_accumulated_monthly_exceeded_on_cumulative_expense,Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,Select,varchar(140),Stop|Warn|Ignore,0,0,0,0,,
Accounts,Budget,account,Account,Link,varchar(140),Account,1,0,0,0,,
Accounts,Budget,budget_amount,Budget Amount,Currency,"numeric(21,9)",,1,0,0,0,,
Accounts,Budget,revision_of,Revision Of,Data,varchar(140),,0,0,0,1,,
Accounts,Budget,distribute_equally,Distribute Equally,Check,smallint,,0,0,0,0,1,
Accounts,Budget,from_fiscal_year,From Fiscal Year,Link,varchar(140),Fiscal Year,1,0,0,0,,
Accounts,Budget,to_fiscal_year,To Fiscal Year,Link,varchar(140),Fiscal Year,1,0,0,0,,
Accounts,Budget,budget_start_date,Budget Start Date,Date,date,,0,0,0,0,,
Accounts,Budget,budget_end_date,Budget End Date,Date,date,,0,0,0,0,,
Accounts,Budget,distribution_frequency,Distribution Frequency,Select,varchar(140),Monthly|Quarterly|Half-Yearly|Yearly,1,0,0,0,Monthly,
Accounts,Budget,budget_distribution_total,Budget Distribution Total,Currency,"numeric(21,9)",,0,0,0,1,,
Accounts,Budget Account,account,Account,Link,varchar(140),Account,1,0,1,0,,
Accounts,Budget Account,budget_amount,Budget Amount,Currency,"numeric(21,9)",Company:company:default_currency,1,0,0,0,,
Accounts,Budget Distribution,start_date,Start Date,Date,date,,1,0,1,1,,
Accounts,Budget Distribution,end_date,End Date,Date,date,,1,0,0,1,,
Accounts,Budget Distribution,amount,Amount,Currency,"numeric(21,9)",,1,0,0,0,,
Accounts,Budget Distribution,percent,Percent,Percent,"numeric(21,9)",,1,0,0,0,,
Accounts,Campaign Item,campaign,Campaign,Link,varchar(140),UTM Campaign,0,0,0,0,,
Accounts,Cashier Closing,naming_series,Series,Select,varchar(140),POS-CLO-,0,0,0,1,POS-CLO-,
Accounts,Cashier Closing,user,User,Link,varchar(140),User,1,0,0,1,,
Accounts,Cashier Closing,date,Date,Date,date,,0,0,0,1,Today,
Accounts,Cashier Closing,from_time,From Time,Time,time(6),,1,0,0,0,,
Accounts,Cashier Closing,time,To Time,Time,time(6),,1,0,0,0,,
Accounts,Cashier Closing,expense,Expense,Float,"numeric(21,9)",,0,0,0,0,0.00,
Accounts,Cashier Closing,custody,Custody,Float,"numeric(21,9)",,0,0,0,0,0.00,
Accounts,Cashier Closing,returns,Returns,Float,"numeric(21,2)",,0,0,0,0,0.00,
Accounts,Cashier Closing,outstanding_amount,Outstanding Amount,Float,"numeric(21,9)",,0,0,0,1,0.00,
Accounts,Cashier Closing,net_amount,Net Amount,Float,"numeric(21,9)",,0,0,0,1,,
Accounts,Cashier Closing,amended_from,Amended From,Link,varchar(140),Cashier Closing,0,0,0,1,,
Accounts,Cashier Closing Payments,mode_of_payment,Mode of Payment,Link,varchar(140),Mode of Payment,1,0,0,0,,
Accounts,Cashier Closing Payments,amount,Amount,Float,"numeric(21,9)",,0,0,0,0,0.00,
Accounts,Chart of Accounts Importer,company,Company,Link,varchar(140),Company,0,0,0,0,,
Accounts,Chart of Accounts Importer,import_file,Attach custom Chart of Accounts file,Attach,text,,0,0,0,0,,
Accounts,Cheque Print Template,has_print_format,Has Print Format,Check,smallint,,0,0,0,1,0,
Accounts,Cheque Print Template,bank_name,Bank Name,Data,varchar(140),,1,1,0,0,,
Accounts,Cheque Print Template,cheque_size,Cheque Size,Select,varchar(140),Regular|A4,0,0,0,0,Regular,
Accounts,Cheque Print Template,starting_position_from_top_edge,Starting position from top edge,Float,"numeric(21,2)",,0,0,0,0,,
Accounts,Cheque Print Template,cheque_width,Cheque Width,Float,"numeric(21,2)",,0,0,0,0,20.00,
Accounts,Cheque Print Template,cheque_height,Cheque Height,Float,"numeric(21,2)",,0,0,0,0,9.00,
Accounts,Cheque Print Template,scanned_cheque,Scanned Cheque,Attach,text,,0,0,0,0,,
Accounts,Cheque Print Template,is_account_payable,Is Account Payable,Check,smallint,,0,0,0,0,1,
Accounts,Cheque Print Template,acc_pay_dist_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,1.00,
Accounts,Cheque Print Template,acc_pay_dist_from_left_edge,Distance from left edge,Float,"numeric(21,2)",,0,0,0,0,9.00,
Accounts,Cheque Print Template,message_to_show,Message to show,Data,varchar(140),,0,0,0,0,Acc. Payee,
Accounts,Cheque Print Template,date_dist_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,1.00,
Accounts,Cheque Print Template,date_dist_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,15.00,
Accounts,Cheque Print Template,payer_name_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,2.00,
Accounts,Cheque Print Template,payer_name_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,3.00,
Accounts,Cheque Print Template,amt_in_words_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,3.00,
Accounts,Cheque Print Template,amt_in_words_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,4.00,
Accounts,Cheque Print Template,amt_in_word_width,Width of amount in word,Float,"numeric(21,2)",,0,0,0,0,15.00,
Accounts,Cheque Print Template,amt_in_words_line_spacing,Line spacing for amount in words,Float,"numeric(21,2)",,0,0,0,0,0.50,
Accounts,Cheque Print Template,amt_in_figures_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,3.50,
Accounts,Cheque Print Template,amt_in_figures_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,16.00,
Accounts,Cheque Print Template,acc_no_dist_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,5.00,
Accounts,Cheque Print Template,acc_no_dist_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,4.00,
Accounts,Cheque Print Template,signatory_from_top_edge,Distance from top edge,Float,"numeric(21,2)",,0,0,0,0,6.00,
Accounts,Cheque Print Template,signatory_from_left_edge,Starting location from left edge,Float,"numeric(21,2)",,0,0,0,0,15.00,
Accounts,Closed Document,document_type,Document Type,Link,varchar(140),DocType,1,0,0,0,,
Accounts,Closed Document,closed,Closed,Check,smallint,,0,0,0,0,0,
Accounts,Cost Center,cost_center_name,Cost Center Name,Data,varchar(140),,1,0,0,0,,
Accounts,Cost Center,cost_center_number,Cost Center Number,Data,varchar(140),,0,0,0,0,,
Accounts,Cost Center,parent_cost_center,Parent Cost Center,Link,varchar(140),Cost Center,1,0,0,0,,
Accounts,Cost Center,company,Company,Link,varchar(140),Company,1,0,0,0,,
Accounts,Cost Center,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Accounts,Cost Center,lft,lft,Int,integer,,0,0,1,0,,
Accounts,Cost Center,rgt,rgt,Int,integer,,0,0,1,0,,
Accounts,Cost Center,old_parent,old_parent,Link,varchar(140),Cost Center,0,0,0,0,,
Accounts,Cost Center,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Accounts,Cost Center Allocation,main_cost_center,Main Cost Center,Link,varchar(140),Cost Center,1,0,0,0,,
Accounts,Cost Center Allocation,valid_from,Valid From,Date,date,,1,0,0,0,Today,
Accounts,Cost Center Allocation,company,Company,Link,varchar(140),Company,1,0,0,0,,main_cost_center.company
Accounts,Cost Center Allocation,amended_from,Amended From,Link,varchar(140),Cost Center Allocation,0,0,0,1,,
