app,module,from_doctype,fieldname,relation,to_doctype,to_origin
erpnext,Accounts,POS Invoice Item,weight_uom,link,UOM,erpnext/Setup
erpnext,Accounts,POS Invoice Item,warehouse,link,Warehouse,erpnext/Stock
erpnext,Accounts,POS Invoice Item,target_warehouse,link,Warehouse,erpnext/Stock
erpnext,Accounts,POS Invoice Item,quality_inspection,link,Quality Inspection,erpnext/Stock
erpnext,Accounts,POS Invoice Item,batch_no,link,Batch,erpnext/Stock
erpnext,Accounts,POS Invoice Item,sales_order,link,Sales Order,erpnext/Selling
erpnext,Accounts,POS Invoice Item,delivery_note,link,Delivery Note,erpnext/Stock
erpnext,Accounts,POS Invoice Item,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,POS Invoice Item,project,link,Project,erpnext/Projects
erpnext,Accounts,POS Invoice Item,serial_and_batch_bundle,link,Serial and Batch Bundle,erpnext/Stock
erpnext,Accounts,POS Invoice Merge Log,customer,link,Customer,erpnext/Selling
erpnext,Accounts,POS Invoice Merge Log,amended_from,link,POS Invoice Merge Log,erpnext/Accounts
erpnext,Accounts,POS Invoice Merge Log,consolidated_invoice,link,Sales Invoice,erpnext/Accounts
erpnext,Accounts,POS Invoice Merge Log,consolidated_credit_note,link,Sales Invoice,erpnext/Accounts
erpnext,Accounts,POS Invoice Merge Log,pos_closing_entry,link,POS Closing Entry,erpnext/Accounts
erpnext,Accounts,POS Invoice Merge Log,customer_group,link,Customer Group,erpnext/Setup
erpnext,Accounts,POS Invoice Merge Log,company,link,Company,erpnext/Setup
erpnext,Accounts,POS Invoice Merge Log,pos_invoices,child_table,POS Invoice Reference,erpnext/Accounts
erpnext,Accounts,POS Invoice Reference,pos_invoice,link,POS Invoice,erpnext/Accounts
erpnext,Accounts,POS Invoice Reference,customer,link,Customer,erpnext/Selling
erpnext,Accounts,POS Invoice Reference,return_against,link,POS Invoice,erpnext/Accounts
erpnext,Accounts,POS Item Group,item_group,link,Item Group,erpnext/Setup
erpnext,Accounts,POS Opening Entry,company,link,Company,erpnext/Setup
erpnext,Accounts,POS Opening Entry,pos_profile,link,POS Profile,erpnext/Accounts
erpnext,Accounts,POS Opening Entry,user,link,User,frappe/Core
erpnext,Accounts,POS Opening Entry,amended_from,link,POS Opening Entry,erpnext/Accounts
erpnext,Accounts,POS Opening Entry,balance_details,child_table,POS Opening Entry Detail,erpnext/Accounts
erpnext,Accounts,POS Opening Entry Detail,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,POS Payment Method,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,POS Profile,customer,link,Customer,erpnext/Selling
erpnext,Accounts,POS Profile,company,link,Company,erpnext/Setup
erpnext,Accounts,POS Profile,company_address,link,Address,frappe/Contacts
erpnext,Accounts,POS Profile,letter_head,link,Letter Head,frappe/Printing
erpnext,Accounts,POS Profile,tc_name,link,Terms and Conditions,erpnext/Setup
erpnext,Accounts,POS Profile,select_print_heading,link,Print Heading,frappe/Printing
erpnext,Accounts,POS Profile,selling_price_list,link,Price List,erpnext/Stock
erpnext,Accounts,POS Profile,currency,link,Currency,frappe/Geo
erpnext,Accounts,POS Profile,write_off_account,link,Account,erpnext/Accounts
erpnext,Accounts,POS Profile,write_off_cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,POS Profile,account_for_change_amount,link,Account,erpnext/Accounts
erpnext,Accounts,POS Profile,income_account,link,Account,erpnext/Accounts
erpnext,Accounts,POS Profile,expense_account,link,Account,erpnext/Accounts
erpnext,Accounts,POS Profile,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,POS Profile,taxes_and_charges,link,Sales Taxes and Charges Template,erpnext/Accounts
erpnext,Accounts,POS Profile,tax_category,link,Tax Category,erpnext/Accounts
erpnext,Accounts,POS Profile,print_format,link,Print Format,frappe/Printing
erpnext,Accounts,POS Profile,warehouse,link,Warehouse,erpnext/Stock
erpnext,Accounts,POS Profile,utm_campaign,link,UTM Campaign,frappe/Website
erpnext,Accounts,POS Profile,utm_source,link,UTM Source,frappe/Website
erpnext,Accounts,POS Profile,utm_medium,link,UTM Campaign,frappe/Website
erpnext,Accounts,POS Profile,project,link,Project,erpnext/Projects
erpnext,Accounts,POS Profile,applicable_for_users,child_table,POS Profile User,erpnext/Accounts
erpnext,Accounts,POS Profile,payments,child_table,POS Payment Method,erpnext/Accounts
erpnext,Accounts,POS Profile,item_groups,child_table,POS Item Group,erpnext/Accounts
erpnext,Accounts,POS Profile,customer_groups,child_table,POS Customer Group,erpnext/Accounts
erpnext,Accounts,POS Profile User,user,link,User,frappe/Core
erpnext,Accounts,POS Settings,invoice_fields,child_table,POS Field,erpnext/Accounts
erpnext,Accounts,POS Settings,pos_search_fields,child_table,POS Search Fields,erpnext/Accounts
erpnext,Accounts,PSOA Cost Center,cost_center_name,link,Cost Center,erpnext/Accounts
erpnext,Accounts,PSOA Project,project_name,link,Project,erpnext/Projects
erpnext,Accounts,Party Account,company,link,Company,erpnext/Setup
erpnext,Accounts,Party Account,account,link,Account,erpnext/Accounts
erpnext,Accounts,Party Account,advance_account,link,Account,erpnext/Accounts
erpnext,Accounts,Party Link,primary_role,link,DocType,frappe/Core
erpnext,Accounts,Party Link,secondary_role,link,DocType,frappe/Core
erpnext,Accounts,Party Link,primary_party,dynamic_link,<primary_role>,polymorphic
erpnext,Accounts,Party Link,secondary_party,dynamic_link,<secondary_role>,polymorphic
erpnext,Accounts,Payment Entry,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Entry,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Entry,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Payment Entry,party_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Entry,contact_person,link,Contact,frappe/Contacts
erpnext,Accounts,Payment Entry,paid_from,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Entry,paid_from_account_currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Entry,paid_to,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Entry,paid_to_account_currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Entry,project,link,Project,erpnext/Projects
erpnext,Accounts,Payment Entry,letter_head,link,Letter Head,frappe/Printing
erpnext,Accounts,Payment Entry,print_heading,link,Print Heading,frappe/Printing
erpnext,Accounts,Payment Entry,payment_order,link,Payment Order,erpnext/Accounts
erpnext,Accounts,Payment Entry,auto_repeat,link,Auto Repeat,frappe/Automation
erpnext,Accounts,Payment Entry,amended_from,link,Payment Entry,erpnext/Accounts
erpnext,Accounts,Payment Entry,bank_account,link,Bank Account,erpnext/Accounts
erpnext,Accounts,Payment Entry,party_bank_account,link,Bank Account,erpnext/Accounts
erpnext,Accounts,Payment Entry,tax_withholding_category,link,Tax Withholding Category,erpnext/Accounts
erpnext,Accounts,Payment Entry,purchase_taxes_and_charges_template,link,Purchase Taxes and Charges Template,erpnext/Accounts
erpnext,Accounts,Payment Entry,sales_taxes_and_charges_template,link,Sales Taxes and Charges Template,erpnext/Accounts
erpnext,Accounts,Payment Entry,tax_withholding_group,link,Tax Withholding Group,erpnext/Accounts
erpnext,Accounts,Payment Entry,references,child_table,Payment Entry Reference,erpnext/Accounts
erpnext,Accounts,Payment Entry,deductions,child_table,Payment Entry Deduction,erpnext/Accounts
erpnext,Accounts,Payment Entry,taxes,child_table,Advance Taxes and Charges,erpnext/Accounts
erpnext,Accounts,Payment Entry,tax_withholding_entries,child_table,Tax Withholding Entry,erpnext/Accounts
erpnext,Accounts,Payment Entry,party,dynamic_link,<party_type>,polymorphic
erpnext,Accounts,Payment Entry Deduction,account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Entry Deduction,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Entry Reference,reference_doctype,link,DocType,frappe/Core
erpnext,Accounts,Payment Entry Reference,payment_term,link,Payment Term,erpnext/Accounts
erpnext,Accounts,Payment Entry Reference,account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Entry Reference,payment_request,link,Payment Request,erpnext/Accounts
erpnext,Accounts,Payment Entry Reference,advance_voucher_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Entry Reference,reference_name,dynamic_link,<reference_doctype>,polymorphic
erpnext,Accounts,Payment Entry Reference,advance_voucher_no,dynamic_link,<advance_voucher_type>,polymorphic
erpnext,Accounts,Payment Gateway Account,payment_gateway,link,Payment Gateway,payments/Payments
erpnext,Accounts,Payment Gateway Account,payment_account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Gateway Account,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Ledger Entry,account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Ledger Entry,party_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Ledger Entry,voucher_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Ledger Entry,against_voucher_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Ledger Entry,account_currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Ledger Entry,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Ledger Entry,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Ledger Entry,project,link,Project,erpnext/Projects
erpnext,Accounts,Payment Ledger Entry,finance_book,link,Finance Book,erpnext/Accounts
erpnext,Accounts,Payment Ledger Entry,party,dynamic_link,<party_type>,polymorphic
erpnext,Accounts,Payment Ledger Entry,voucher_no,dynamic_link,<voucher_type>,polymorphic
erpnext,Accounts,Payment Ledger Entry,against_voucher_no,dynamic_link,<against_voucher_type>,polymorphic
erpnext,Accounts,Payment Order,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Order,party,link,Supplier,erpnext/Buying
erpnext,Accounts,Payment Order,amended_from,link,Payment Order,erpnext/Accounts
erpnext,Accounts,Payment Order,company_bank_account,link,Bank Account,erpnext/Accounts
erpnext,Accounts,Payment Order,company_bank,link,Bank,erpnext/Accounts
erpnext,Accounts,Payment Order,references,child_table,Payment Order Reference,erpnext/Accounts
erpnext,Accounts,Payment Order Reference,reference_doctype,link,DocType,frappe/Core
erpnext,Accounts,Payment Order Reference,supplier,link,Supplier,erpnext/Buying
erpnext,Accounts,Payment Order Reference,payment_request,link,Payment Request,erpnext/Accounts
erpnext,Accounts,Payment Order Reference,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Payment Order Reference,bank_account,link,Bank Account,erpnext/Accounts
erpnext,Accounts,Payment Order Reference,account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Order Reference,reference_name,dynamic_link,<reference_doctype>,polymorphic
erpnext,Accounts,Payment Reconciliation,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Reconciliation,party_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Reconciliation,receivable_payable_account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,bank_cash_account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,project,link,Project,erpnext/Projects
erpnext,Accounts,Payment Reconciliation,default_advance_account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,payments,child_table,Payment Reconciliation Payment,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,invoices,child_table,Payment Reconciliation Invoice,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,allocation,child_table,Payment Reconciliation Allocation,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation,party,dynamic_link,<party_type>,polymorphic
erpnext,Accounts,Payment Reconciliation Allocation,difference_account,link,Account,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation Allocation,reference_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Reconciliation Allocation,invoice_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Reconciliation Allocation,currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Reconciliation Allocation,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation Allocation,invoice_number,dynamic_link,<invoice_type>,polymorphic
erpnext,Accounts,Payment Reconciliation Allocation,reference_name,dynamic_link,<reference_type>,polymorphic
erpnext,Accounts,Payment Reconciliation Invoice,currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Reconciliation Invoice,invoice_number,dynamic_link,<invoice_type>,polymorphic
erpnext,Accounts,Payment Reconciliation Payment,reference_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Reconciliation Payment,currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Reconciliation Payment,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Reconciliation Payment,reference_name,dynamic_link,<reference_type>,polymorphic
erpnext,Accounts,Payment Reference,payment_term,link,Payment Term,erpnext/Accounts
erpnext,Accounts,Payment Reference,currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Reference,payment_schedule,link,Payment Schedule,erpnext/Accounts
erpnext,Accounts,Payment Request,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Payment Request,party_type,link,DocType,frappe/Core
erpnext,Accounts,Payment Request,reference_doctype,link,DocType,frappe/Core
erpnext,Accounts,Payment Request,currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Request,bank_account,link,Bank Account,erpnext/Accounts
erpnext,Accounts,Payment Request,bank,link,Bank,erpnext/Accounts
erpnext,Accounts,Payment Request,cost_center,link,Cost Center,erpnext/Accounts
erpnext,Accounts,Payment Request,project,link,Project,erpnext/Projects
erpnext,Accounts,Payment Request,payment_gateway_account,link,Payment Gateway Account,erpnext/Accounts
erpnext,Accounts,Payment Request,payment_order,link,Payment Order,erpnext/Accounts
erpnext,Accounts,Payment Request,amended_from,link,Payment Request,erpnext/Accounts
erpnext,Accounts,Payment Request,company,link,Company,erpnext/Setup
erpnext,Accounts,Payment Request,party_account_currency,link,Currency,frappe/Geo
erpnext,Accounts,Payment Request,subscription_plans,child_table,Subscription Plan Detail,erpnext/Accounts
erpnext,Accounts,Payment Request,payment_reference,child_table,Payment Reference,erpnext/Accounts
erpnext,Accounts,Payment Request,party,dynamic_link,<party_type>,polymorphic
erpnext,Accounts,Payment Request,reference_name,dynamic_link,<reference_doctype>,polymorphic
erpnext,Accounts,Payment Schedule,payment_term,link,Payment Term,erpnext/Accounts
erpnext,Accounts,Payment Schedule,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Payment Term,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Payment Terms Template,terms,child_table,Payment Terms Template Detail,erpnext/Accounts
erpnext,Accounts,Payment Terms Template Detail,payment_term,link,Payment Term,erpnext/Accounts
erpnext,Accounts,Payment Terms Template Detail,mode_of_payment,link,Mode of Payment,erpnext/Accounts
erpnext,Accounts,Pegged Currencies,pegged_currency_item,child_table,Pegged Currency Details,erpnext/Accounts
erpnext,Accounts,Pegged Currency Details,source_currency,link,Currency,frappe/Geo
erpnext,Accounts,Pegged Currency Details,pegged_against,link,Currency,frappe/Geo
erpnext,Accounts,Period Closing Voucher,fiscal_year,link,Fiscal Year,erpnext/Accounts
erpnext,Accounts,Period Closing Voucher,amended_from,link,Period Closing Voucher,erpnext/Accounts
erpnext,Accounts,Period Closing Voucher,company,link,Company,erpnext/Setup
erpnext,Accounts,Period Closing Voucher,closing_account_head,link,Account,erpnext/Accounts
erpnext,Accounts,Pricing Rule,warehouse,link,Warehouse,erpnext/Stock
erpnext,Accounts,Pricing Rule,other_item_code,link,Item,erpnext/Stock
erpnext,Accounts,Pricing Rule,other_item_group,link,Item Group,erpnext/Setup
erpnext,Accounts,Pricing Rule,other_brand,link,Brand,erpnext/Setup
erpnext,Accounts,Pricing Rule,customer,link,Customer,erpnext/Selling
erpnext,Accounts,Pricing Rule,customer_group,link,Customer Group,erpnext/Setup
erpnext,Accounts,Pricing Rule,territory,link,Territory,erpnext/Setup
erpnext,Accounts,Pricing Rule,sales_partner,link,Sales Partner,erpnext/Setup
